Symbol,revenue,gross_profit,operating_income,net_income,net_income_available_to_shareholders,shares_basic,shares_diluted,cash_and_equiv,total_current_assets,ppe_gross,ppe_net,other_lt_assets,total_assets,total_current_liabilities,total_liabilities,total_equity,total_liabilities_and_equity,cfo_net_income,cf_cfo,cfi_ppe_net,ebitda,capex,fcf,book_value,tangible_book_value,gross_margin,assets_to_equity,shares_eop,period_end_date
RBLX,310.009,231.391,-68.607,-58.741,-58.741,534.82,534.82,893.943,1424.131,296.385,206.415,115.36,1847.8,1228.546,2080.181,-232.381,1847.8,-60.537,179.004,-51.891,-55.031,-51.891,127.113,-232.381,-334.275,0.75,-7.95,534.82,2020-12
RBLX,386.976,289.039,-135.056,-134.217,-134.217,291.074,291.074,1600.53,2172.834,519.378,414.911,128.564,2816.079,1510.355,2224.485,591.594,2816.079,-136.103,164.469,-22.133,-118.436,-22.133,142.336,591.594,491.824,0.75,4.76,568.894,2021-03
RBLX,454.1,337.17,-142.946,-140.134,-140.134,571.3,571.3,1780.262,2394.277,565.64,446.813,135.054,3073.791,1772.011,2531.752,542.039,3073.791,-142.93,191.251,-23.235,-125.156,-23.235,168.016,542.039,444.392,0.74,5.67,574.595,2021-06
RBLX,509.336,379.321,-77.446,-74.002,-74.002,575.932,575.932,1925.559,2511.599,582.888,447.734,131.398,3272.28,1917.591,2666.449,605.831,3272.28,-77.19,181.166,-2.963,-58.417,-2.963,178.203,605.831,424.282,0.74,5.4,578.471,2021-09
RBLX,568.769,416.781,-139.65,-143.298,-143.298,582.361,582.361,3004.3,3749.765,646.164,492.637,140.457,4560.596,2167.092,3967.673,592.923,4560.596,-147.257,122.223,-44.942,-117.467,-44.942,77.281,592.923,415.186,0.73,7.69,585.878,2021-12
RBLX,537.134,401.502,-151.611,-160.202,-160.202,588.521,588.521,3132.964,3754.013,799.332,625.121,162.772,4715.831,2174.728,4148.37,567.461,4715.831,-162.02,156.436,-51.79,-127.114,-51.79,104.646,567.461,393.536,0.75,8.31,592.195,2022-03
RBLX,591.207,448.05,-170.267,-176.44,-176.44,593.928,593.928,3075.475,3725.786,1049.173,850.366,156.498,4919.42,2263.539,4367.827,551.593,4919.42,-178.734,26.497,-83.812,-141.271,-83.812,-57.315,551.593,364.823,0.76,8.92,596.622,2022-06
RBLX,517.707,391.27,-300.007,-297.798,-297.798,597.779,597.779,3021.507,3668.08,1207.466,978.78,207.356,5038.324,2238.158,4613.731,424.593,5038.324,-301.902,67.144,-133.356,-265.955,-133.356,-66.212,424.593,240.485,0.76,11.87,600.64,2022-09
TGT,10322.0,3558.0,705.0,349.0,349.0,910.3,915.1,452.0,11992.0,21346.0,15663.0,1517.0,29172.0,6801.0,19412.0,9760.0,29172.0,349.0,-245.0,-655.0,1022.0,-655.0,-900.0,9760.0,9760.0,0.34,2.99,910.756,2003-04
TGT,9594.0,3144.0,685.0,358.0,358.0,910.8,918.1,429.0,11973.0,22095.0,16205.0,1456.0,29634.0,6961.0,19590.0,10044.0,29634.0,358.0,694.0,-750.0,903.0,-750.0,-56.0,10044.0,10044.0,0.33,2.95,910.938,2003-07
TGT,9827.0,3184.0,563.0,302.0,302.0,911.3,918.0,495.0,13284.0,22697.0,16628.0,1512.0,31424.0,8596.0,21159.0,10265.0,31424.0,302.0,397.0,-890.0,1004.0,-890.0,-493.0,10265.0,10265.0,0.32,3.06,911.462,2003-10
TGT,13676.0,4337.0,1253.0,800.0,800.0,1332.769,1360.064,708.0,12952.0,19880.0,15153.0,3311.0,31416.0,8314.0,20284.0,11132.0,31416.0,610.0,2659.0,-376.0,1375.0,-376.0,2283.0,11132.0,11132.0,0.32,2.82,911.808,2004-01
TGT,10180.0,3411.0,773.0,432.0,432.0,912.6,921.4,622.0,12375.0,23394.0,17301.0,1447.0,31123.0,8235.0,19660.0,11463.0,31123.0,392.0,587.0,-631.0,1065.0,-631.0,-44.0,11463.0,11463.0,0.34,2.72,913.4,2004-04
TGT,10556.0,3374.0,786.0,1410.0,1410.0,911.5,919.2,1735.0,13038.0,20894.0,15980.0,2277.0,31295.0,7952.0,18929.0,12366.0,31295.0,360.0,547.0,-756.0,1085.0,-756.0,-209.0,12366.0,12366.0,0.32,2.53,903.335,2004-07
TGT,10909.0,3590.0,633.0,531.0,531.0,896.0,905.0,1587.0,13777.0,21626.0,16473.0,1536.0,31786.0,8485.0,19388.0,12398.0,31786.0,324.0,-139.0,-804.0,957.0,-804.0,-943.0,12398.0,12398.0,0.33,2.56,895.426,2004-10
TGT,15194.0,4846.0,1409.0,825.0,825.0,895.1,902.8,2245.0,13922.0,22272.0,16860.0,1511.0,32293.0,8220.0,19264.0,13029.0,32293.0,809.0,2200.0,-821.0,1753.0,-821.0,1379.0,13029.0,13029.0,0.32,2.48,885.553,2005-01
TGT,11477.0,3921.0,907.0,494.0,494.0,887.0,893.5,1152.0,12455.0,22696.0,17328.0,1512.0,31295.0,7173.0,18248.0,13047.0,31295.0,494.0,600.0,-713.0,1247.0,-713.0,-113.0,13047.0,13047.0,0.34,2.4,883.371,2005-04
TGT,11990.0,3975.0,979.0,540.0,540.0,883.3,891.2,696.0,12337.0,23652.0,18023.0,1559.0,31919.0,8037.0,18397.0,13522.0,31919.0,540.0,858.0,-1048.0,1325.0,-1048.0,-190.0,13522.0,13522.0,0.33,2.36,884.664,2005-07
TGT,12206.0,3971.0,831.0,435.0,435.0,881.2,887.0,503.0,14411.0,24452.0,18573.0,1514.0,34498.0,9641.0,20942.0,13556.0,34498.0,435.0,362.0,-874.0,1185.0,-874.0,-512.0,13556.0,13556.0,0.33,2.54,879.184,2005-10
TGT,16947.0,5229.0,1606.0,939.0,939.0,876.6,885.0,1648.0,14405.0,25214.0,19038.0,1369.0,34995.0,9588.0,20790.0,14205.0,34995.0,939.0,2631.0,-695.0,1975.0,-695.0,1936.0,14205.0,14022.0,0.31,2.46,874.075,2006-01
TGT,12863.0,4230.0,1017.0,554.0,554.0,870.7,877.6,989.0,13556.0,26035.0,19614.0,1579.0,34749.0,9708.0,20379.0,14370.0,34749.0,554.0,527.0,-879.0,1351.0,-879.0,-352.0,14370.0,14370.0,0.33,2.42,868.3,2006-04
TGT,13347.0,4491.0,1134.0,609.0,609.0,860.8,867.2,477.0,13589.0,26647.0,20257.0,1577.0,35423.0,9660.0,21050.0,14373.0,35423.0,608.0,642.0,-1005.0,1504.0,-1005.0,-363.0,14373.0,14373.0,0.34,2.46,857.8,2006-07
TGT,13570.0,4497.0,957.0,506.0,506.0,857.8,864.4,451.0,15348.0,27563.0,20926.0,1593.0,37867.0,11921.0,23067.0,14800.0,37867.0,506.0,543.0,-1100.0,1347.0,-1100.0,-557.0,14800.0,14800.0,0.33,2.56,858.9,2006-10
TGT,19710.0,6166.0,1961.0,1119.0,1119.0,858.3,865.3,813.0,14706.0,28381.0,21431.0,1000.0,37349.0,11117.0,21716.0,15633.0,37349.0,1119.0,3150.0,-882.0,2363.0,-882.0,2268.0,15633.0,15421.0,0.31,2.39,859.771,2007-01
TGT,14041.0,4685.0,1200.0,651.0,651.0,855.9,862.8,969.0,14709.0,29233.0,22260.0,1315.0,38284.0,10097.0,22573.0,15711.0,38284.0,651.0,462.0,-1179.0,1592.0,-1179.0,-717.0,15711.0,15711.0,0.33,2.44,851.489,2007-04
TGT,14620.0,4924.0,1267.0,686.0,686.0,850.8,857.4,555.0,15132.0,30295.0,23027.0,1307.0,39466.0,11022.0,23512.0,15954.0,39466.0,686.0,741.0,-1168.0,1671.0,-1168.0,-427.0,15954.0,15954.0,0.34,2.47,847.8,2007-07
TGT,14835.0,4842.0,958.0,483.0,483.0,845.6,851.0,627.0,18334.0,31142.0,23606.0,1349.0,43289.0,13563.0,27129.0,16160.0,43289.0,484.0,383.0,-1018.0,1387.0,-1018.0,-635.0,16160.0,16160.0,0.33,2.68,845.0,2007-10
TGT,19871.0,6109.0,1846.0,1028.0,1028.0,829.2,834.3,2450.0,18906.0,31982.0,24095.0,1351.0,44560.0,11782.0,29253.0,15307.0,44560.0,1028.0,2539.0,-909.0,2280.0,-909.0,1630.0,15307.0,15099.0,0.31,2.91,818.738,2008-01
TGT,14802.0,4904.0,1158.0,602.0,602.0,805.5,809.6,620.0,16759.0,32743.0,24666.0,1405.0,42830.0,10959.0,28473.0,14357.0,42830.0,602.0,740.0,-948.0,1593.0,-948.0,-208.0,14357.0,14357.0,0.33,2.98,788.6,2008-04
TGT,15472.0,5168.0,1220.0,634.0,634.0,770.3,773.9,1527.0,18620.0,33578.0,25152.0,1368.0,45140.0,11359.0,31683.0,13457.0,45140.0,635.0,1014.0,-991.0,1669.0,-991.0,23.0,13457.0,13457.0,0.33,3.35,755.0,2008-07
TGT,15114.0,4984.0,867.0,369.0,369.0,753.5,756.6,918.0,20239.0,34323.0,25525.0,1277.0,47041.0,13496.0,33461.0,13580.0,47041.0,368.0,26.0,-862.0,1335.0,-862.0,-836.0,13580.0,13580.0,0.33,3.46,752.78,2008-10
TGT,19560.0,4126.0,1157.0,609.0,609.0,752.4,754.1,562.0,17488.0,34816.0,25756.0,862.0,44106.0,10512.0,30394.0,13712.0,44106.0,609.0,2650.0,-707.0,1631.0,-707.0,1943.0,13712.0,13712.0,0.21,3.22,752.673,2009-01
TGT,14833.0,4513.0,1026.0,522.0,522.0,752.2,753.0,1371.0,17551.0,34995.0,25800.0,861.0,44212.0,10249.0,30093.0,14119.0,44212.0,522.0,999.0,-534.0,1498.0,-534.0,465.0,14119.0,14119.0,0.3,3.13,752.28,2009-04
TGT,15067.0,4765.0,1151.0,594.0,594.0,752.0,754.4,957.0,17683.0,35255.0,25712.0,838.0,44233.0,9810.0,29631.0,14602.0,44233.0,594.0,1052.0,-484.0,1629.0,-484.0,568.0,14602.0,14602.0,0.32,3.03,751.9,2009-07
TGT,15276.0,4666.0,874.0,436.0,436.0,751.8,755.7,864.0,19583.0,35626.0,25591.0,805.0,45979.0,12398.0,31008.0,14971.0,45979.0,436.0,976.0,-397.0,1411.0,-397.0,579.0,14971.0,14971.0,0.31,3.07,752.2,2009-10
TGT,20181.0,5831.0,1622.0,936.0,936.0,752.0,756.3,583.0,18424.0,35765.0,25280.0,829.0,44533.0,11327.0,29186.0,15347.0,44533.0,936.0,2854.0,-281.0,2158.0,-281.0,2573.0,15347.0,15347.0,0.29,2.9,744.6,2010-01
TGT,15593.0,4901.0,1242.0,671.0,671.0,739.9,745.7,563.0,17222.0,35657.0,25212.0,889.0,43323.0,10197.0,27726.0,15597.0,43323.0,671.0,1158.0,-395.0,1758.0,-395.0,763.0,15597.0,15597.0,0.31,2.78,738.9,2010-04
TGT,15532.0,5025.0,1266.0,679.0,679.0,731.1,736.6,568.0,17245.0,36219.0,25401.0,1009.0,43655.0,10100.0,28387.0,15268.0,43655.0,679.0,670.0,-564.0,1762.0,-564.0,106.0,15268.0,15268.0,0.32,2.86,722.6,2010-07
TGT,20661.0,6036.0,1777.0,1035.0,1035.0,708.0,714.4,583.0,17213.0,37048.0,25493.0,999.0,43705.0,10070.0,28218.0,15487.0,43705.0,1035.0,2419.0,-489.0,2316.0,-489.0,1930.0,15487.0,15487.0,0.29,2.82,704.0,2011-01
TGT,15935.0,5009.0,1264.0,689.0,689.0,693.0,697.0,552.0,16368.0,36984.0,25648.0,980.0,42996.0,10838.0,27766.0,15230.0,42996.0,689.0,1052.0,-631.0,1776.0,-631.0,421.0,15230.0,15230.0,0.31,2.82,689.0,2011-04
TGT,16240.0,5282.0,1300.0,704.0,704.0,680.8,685.1,890.0,16059.0,39960.0,28373.0,1067.0,45499.0,11620.0,30393.0,15106.0,45499.0,704.0,1284.0,-1746.0,1810.0,-1746.0,-462.0,15106.0,15106.0,0.33,3.01,675.2,2011-07
TGT,16402.0,5128.0,1057.0,555.0,555.0,673.2,678.3,821.0,18372.0,41075.0,29040.0,1035.0,48447.0,14139.0,33183.0,15264.0,48447.0,555.0,639.0,-1366.0,1603.0,-1366.0,-727.0,15264.0,15264.0,0.31,3.17,671.4,2011-10
TGT,21288.0,6139.0,1700.0,981.0,981.0,669.8,674.9,794.0,16449.0,41531.0,29149.0,419.0,46630.0,14287.0,30809.0,15821.0,46630.0,981.0,2459.0,-588.0,2263.0,-588.0,1871.0,15821.0,15579.0,0.29,2.95,669.3,2012-01
TGT,16867.0,5206.0,1285.0,697.0,697.0,666.3,672.4,657.0,15591.0,41659.0,29508.0,1076.0,46175.0,12446.0,30312.0,15863.0,46175.0,697.0,1307.0,-828.0,1814.0,-828.0,479.0,15863.0,15863.0,0.31,2.91,661.0,2012-04
TGT,16779.0,5374.0,1255.0,704.0,704.0,656.7,662.9,612.0,16415.0,42316.0,29774.0,1136.0,47325.0,13329.0,31428.0,15897.0,47325.0,704.0,1164.0,-757.0,1786.0,-757.0,407.0,15897.0,15897.0,0.32,2.98,653.9,2012-07
TGT,16929.0,5254.0,1008.0,637.0,637.0,654.8,662.2,1469.0,18495.0,43051.0,30069.0,1015.0,49579.0,15709.0,33227.0,16352.0,49579.0,637.0,877.0,-718.0,1551.0,-718.0,159.0,16352.0,16352.0,0.31,3.03,654.5,2012-10
TGT,22726.0,6430.0,2032.0,961.0,961.0,648.9,655.8,784.0,16388.0,43964.0,30653.0,629.0,48163.0,14031.0,31605.0,16558.0,48163.0,1277.0,1977.0,23.0,2473.0,23.0,2000.0,16558.0,16334.0,0.28,2.91,645.294,2013-01
TGT,16706.0,5143.0,1017.0,498.0,498.0,642.1,649.5,1819.0,11857.0,44091.0,31074.0,1303.0,44234.0,11159.0,27714.0,16520.0,44234.0,498.0,3230.0,-882.0,1553.0,-882.0,2348.0,16520.0,16520.0,0.31,2.68,641.253,2013-04
TGT,17117.0,5372.0,1132.0,611.0,611.0,634.8,642.0,1018.0,11403.0,44888.0,31405.0,1354.0,44162.0,12616.0,28142.0,16020.0,44162.0,612.0,879.0,-987.0,1675.0,-987.0,-108.0,16020.0,16020.0,0.31,2.76,630.925,2013-07
TGT,17258.0,5125.0,703.0,341.0,341.0,631.3,637.4,706.0,13153.0,45635.0,31726.0,1494.0,46373.0,14551.0,30217.0,16156.0,46373.0,341.0,644.0,-897.0,1272.0,-897.0,-253.0,16156.0,16156.0,0.3,2.87,631.76,2013-10
TGT,20198.0,5600.0,1927.0,520.0,520.0,632.4,638.2,670.0,11573.0,40478.0,26412.0,5932.0,44553.0,12777.0,28322.0,16231.0,44553.0,1243.0,1767.0,950.0,2275.0,950.0,2717.0,16231.0,15900.0,0.28,2.74,632.931,2014-01
TGT,16657.0,4909.0,1022.0,418.0,418.0,633.3,638.2,715.0,11023.0,45522.0,31359.0,1660.0,44042.0,12040.0,27556.0,16486.0,44042.0,571.0,520.0,-466.0,1533.0,-466.0,54.0,16486.0,16486.0,0.29,2.67,633.613,2014-04
TGT,16957.0,5159.0,1023.0,234.0,234.0,633.5,638.4,803.0,11554.0,45868.0,31195.0,1706.0,44455.0,11336.0,28022.0,16433.0,44455.0,391.0,994.0,-371.0,1561.0,-371.0,623.0,16433.0,16433.0,0.3,2.71,633.645,2014-07
TGT,17254.0,5083.0,904.0,352.0,352.0,634.0,639.6,780.0,13838.0,46073.0,30886.0,1737.0,46461.0,13525.0,30088.0,16373.0,46461.0,527.0,536.0,-441.0,1439.0,-441.0,95.0,16373.0,16373.0,0.29,2.84,634.378,2014-10
TGT,21750.0,6188.0,1586.0,-2640.0,-2640.0,638.0,644.3,2210.0,13624.0,41045.0,25952.0,976.0,41172.0,11736.0,27175.0,13997.0,41172.0,960.0,2415.0,-413.0,2131.0,-413.0,2002.0,13997.0,13699.0,0.28,2.94,640.214,2015-01
TGT,17119.0,5208.0,1154.0,635.0,635.0,640.9,646.4,2768.0,13198.0,40753.0,25778.0,1470.0,40446.0,10648.0,26272.0,14174.0,40446.0,651.0,1611.0,-346.0,1694.0,-346.0,1265.0,14174.0,14174.0,0.3,2.85,638.409,2015-04
TGT,17427.0,5376.0,1330.0,753.0,753.0,635.8,641.0,2742.0,13358.0,41035.0,25583.0,1445.0,40386.0,11613.0,26444.0,13942.0,40386.0,773.0,1252.0,-351.0,1880.0,-351.0,901.0,13942.0,13942.0,0.31,2.9,630.446,2015-07
TGT,17613.0,5173.0,876.0,549.0,549.0,623.7,628.8,1977.0,15204.0,41393.0,25472.0,1020.0,41696.0,13858.0,28440.0,13256.0,41696.0,476.0,976.0,-411.0,1437.0,-411.0,565.0,13256.0,13256.0,0.29,3.15,618.604,2015-10
TGT,21626.0,5787.0,1549.0,1426.0,1426.0,610.3,615.5,1038.0,14130.0,41463.0,25217.0,330.0,40262.0,12622.0,27305.0,12957.0,40262.0,1421.0,2119.0,-302.0,2111.0,-302.0,1817.0,12957.0,12680.0,0.27,3.11,602.227,2016-01
TGT,16196.0,5011.0,1312.0,632.0,632.0,598.3,603.8,4036.0,13948.0,41109.0,25049.0,911.0,39908.0,12019.0,27363.0,12545.0,39908.0,614.0,247.0,-282.0,1858.0,-282.0,-35.0,12545.0,12545.0,0.31,3.18,593.584,2016-04
TGT,16169.0,4997.0,1248.0,680.0,680.0,582.2,586.8,1480.0,11503.0,41444.0,24934.0,851.0,37288.0,11003.0,25711.0,11577.0,37288.0,625.0,1241.0,-388.0,1818.0,-388.0,853.0,11577.0,11577.0,0.31,3.22,574.801,2016-07
TGT,16441.0,4905.0,1061.0,608.0,608.0,570.1,574.8,1231.0,12842.0,41848.0,24902.0,859.0,38603.0,12642.0,27534.0,11069.0,38603.0,608.0,1393.0,-491.0,1631.0,-491.0,902.0,11069.0,11069.0,0.3,3.49,563.677,2016-10
TGT,21466.0,6278.0,1243.0,814.0,814.0,559.9,564.5,2512.0,11990.0,42071.0,24658.0,179.0,37431.0,12707.0,26478.0,10953.0,37431.0,819.0,2563.0,-340.0,1875.0,-340.0,2223.0,10953.0,10694.0,0.29,3.42,556.156,2017-01
TGT,16223.0,5024.0,1155.0,678.0,678.0,552.4,555.2,2680.0,11739.0,41947.0,24682.0,797.0,37218.0,12392.0,26197.0,11021.0,37218.0,675.0,1305.0,-473.0,1736.0,-473.0,832.0,11021.0,11021.0,0.31,3.38,551.657,2017-04
TGT,16634.0,5215.0,1093.0,671.0,671.0,549.3,551.9,2291.0,11620.0,42432.0,24861.0,885.0,37366.0,12729.0,26268.0,11098.0,37366.0,670.0,1621.0,-708.0,1678.0,-708.0,913.0,11098.0,11098.0,0.31,3.37,546.183,2017-07
TGT,16874.0,5162.0,847.0,478.0,478.0,544.5,547.9,2725.0,14709.0,42992.0,25112.0,887.0,40708.0,15376.0,29571.0,11137.0,40708.0,475.0,1569.0,-841.0,1490.0,-841.0,728.0,11137.0,11137.0,0.31,3.66,543.913,2017-10
TGT,22983.0,6188.0,1129.0,1087.0,1087.0,541.1,545.8,737.0,12540.0,44818.0,26420.0,251.0,40303.0,13052.0,28652.0,11651.0,40303.0,1094.0,2440.0,-480.0,1796.0,-480.0,1960.0,11651.0,10942.0,0.27,3.46,541.682,2018-01
TGT,16781.0,5156.0,1041.0,718.0,718.0,536.9,541.0,1060.0,10876.0,44696.0,26725.0,1328.0,38929.0,12044.0,27771.0,11158.0,38929.0,717.0,514.0,-823.0,1672.0,-823.0,-309.0,11158.0,11158.0,0.31,3.49,532.917,2018-04
TGT,17776.0,5537.0,1133.0,799.0,799.0,531.7,536.3,1180.0,11503.0,45295.0,27148.0,1345.0,39996.0,14038.0,28829.0,11167.0,39996.0,799.0,2210.0,-1018.0,1736.0,-1018.0,1192.0,11167.0,11167.0,0.31,3.58,526.113,2018-07
TGT,17821.0,5286.0,819.0,622.0,622.0,525.9,531.2,825.0,14639.0,45984.0,27604.0,1329.0,43572.0,17590.0,32492.0,11080.0,43572.0,623.0,900.0,-993.0,1411.0,-993.0,-93.0,11080.0,11080.0,0.3,3.93,521.811,2018-10
TGT,22977.0,6078.0,1117.0,798.0,798.0,519.9,524.2,787.0,12519.0,46185.0,27498.0,194.0,41290.0,15014.0,29993.0,11297.0,41290.0,798.0,2349.0,-597.0,1765.0,-597.0,1752.0,11297.0,10598.0,0.26,3.65,517.762,2019-01
TGT,17627.0,5379.0,1135.0,795.0,795.0,515.7,519.5,1173.0,11607.0,46181.0,27725.0,1287.0,40619.0,13239.0,29502.0,11117.0,40619.0,795.0,323.0,-650.0,1779.0,-650.0,-327.0,11117.0,11117.0,0.31,3.65,512.312,2019-04
TGT,18422.0,5797.0,1324.0,938.0,938.0,512.1,516.1,1656.0,12119.0,46940.0,28074.0,1373.0,41566.0,14364.0,29730.0,11836.0,41566.0,938.0,2489.0,-734.0,1947.0,-734.0,1755.0,11836.0,11836.0,0.31,3.51,511.335,2019-07
TGT,18665.0,5730.0,1002.0,714.0,714.0,509.7,514.8,969.0,13805.0,47624.0,28535.0,1401.0,43741.0,16608.0,32196.0,11545.0,43741.0,714.0,1347.0,-990.0,1640.0,-990.0,357.0,11545.0,11545.0,0.31,3.79,506.678,2019-10
TGT,23399.0,6343.0,1198.0,834.0,834.0,506.1,512.0,767.0,12902.0,48183.0,28519.0,254.0,42779.0,14487.0,30946.0,11833.0,42779.0,834.0,2958.0,-590.0,1897.0,-590.0,2368.0,11833.0,11147.0,0.27,3.62,504.199,2020-01
TGT,19615.0,5105.0,468.0,284.0,284.0,501.0,505.8,4566.0,14615.0,47911.0,28824.0,1367.0,44806.0,14412.0,33637.0,11169.0,44806.0,284.0,1284.0,-745.0,1109.0,-745.0,539.0,11169.0,11169.0,0.26,4.01,499.92,2020-04
TGT,22975.0,7302.0,2300.0,1690.0,1690.0,500.1,504.4,7284.0,17623.0,48313.0,28972.0,1405.0,48000.0,15892.0,35422.0,12578.0,48000.0,1690.0,3832.0,-659.0,2904.0,-659.0,3173.0,12578.0,12578.0,0.32,3.82,500.253,2020-07
TGT,22632.0,7123.0,1935.0,1014.0,1014.0,500.6,505.4,5996.0,20309.0,48736.0,28981.0,1371.0,50661.0,19357.0,37342.0,13319.0,50661.0,1014.0,1928.0,-578.0,2538.0,-578.0,1350.0,13319.0,13319.0,0.31,3.8,500.755,2020-10
TGT,28339.0,7854.0,1836.0,1380.0,1380.0,500.6,506.0,867.0,20756.0,49384.0,29106.0,268.0,51248.0,20125.0,36808.0,14440.0,51248.0,1380.0,3481.0,-625.0,2473.0,-625.0,2856.0,14440.0,13772.0,0.28,3.55,500.877,2021-01
TGT,24197.0,7481.0,2374.0,2097.0,2097.0,498.6,503.4,7816.0,19931.0,48943.0,29166.0,1374.0,50471.0,18598.0,35512.0,14959.0,50471.0,2097.0,1139.0,-528.0,3041.0,-528.0,611.0,14959.0,14959.0,0.31,3.37,496.093,2021-04
TGT,25160.0,7880.0,2467.0,1817.0,1817.0,493.1,497.5,7368.0,20231.0,49880.0,29747.0,1407.0,51385.0,19422.0,36525.0,14860.0,51385.0,1817.0,2283.0,-795.0,3100.0,-795.0,1488.0,14860.0,14860.0,0.31,3.46,489.651,2021-07
TGT,25652.0,7446.0,2010.0,1488.0,1488.0,484.8,489.4,5753.0,22576.0,51056.0,30454.0,1381.0,54411.0,23351.0,40608.0,13803.0,54411.0,1488.0,2175.0,-1137.0,2662.0,-1137.0,1038.0,13803.0,13803.0,0.29,3.94,480.905,2021-10
TGT,30996.0,8235.0,2095.0,1544.0,1544.0,475.8,480.4,926.0,21573.0,51874.0,30737.0,375.0,53811.0,21747.0,40984.0,12827.0,53811.0,1544.0,3028.0,-1057.0,2785.0,-1057.0,1971.0,12827.0,12171.0,0.27,4.2,471.274,2022-01
TGT,25170.0,6709.0,1346.0,1009.0,1009.0,464.0,467.8,1112.0,17953.0,52526.0,31241.0,1648.0,50842.0,20724.0,40068.0,10774.0,50842.0,1009.0,-1394.0,-950.0,2025.0,-950.0,-2344.0,10774.0,10774.0,0.27,4.72,463.684,2022-04
TGT,26037.0,5895.0,321.0,183.0,183.0,461.5,463.6,1117.0,18453.0,54070.0,32362.0,1655.0,52470.0,22445.0,41878.0,10592.0,52470.0,183.0,1347.0,-1569.0,971.0,-1569.0,-222.0,10592.0,10592.0,0.23,4.95,460.236,2022-07
TGT,26518.0,6838.0,1022.0,712.0,712.0,460.3,462.5,954.0,20393.0,55530.0,33517.0,1705.0,55615.0,23783.0,44596.0,11019.0,55615.0,712.0,599.0,-1800.0,1697.0,-1800.0,-1201.0,11019.0,11019.0,0.26,5.05,460.298,2022-10
AAPL,2006.0,536.0,74.0,63.0,63.0,20297.2,20849.248,3724.0,6029.0,1221.0,684.0,151.0,6971.0,2382.0,2641.0,4330.0,6971.0,63.0,219.0,-44.0,107.0,-44.0,175.0,4330.0,4223.0,0.27,1.61,20650.6,2003-12
AAPL,1909.0,530.0,62.0,46.0,46.0,20459.432,21180.88,3158.0,5784.0,1254.0,687.0,158.0,6735.0,1980.0,2245.0,4490.0,6735.0,46.0,61.0,-35.0,98.0,-35.0,26.0,4490.0,4384.0,0.28,1.5,20879.9,2004-03
AAPL,2014.0,559.0,80.0,61.0,61.0,21001.288,21986.776,3120.0,6286.0,1252.0,684.0,154.0,7223.0,2155.0,2411.0,4812.0,7223.0,61.0,211.0,-38.0,121.0,-38.0,173.0,4812.0,4713.0,0.28,1.5,21570.8,2004-06
AAPL,2350.0,632.0,120.0,96.0,96.0,21478.352,22723.4,2969.0,7055.0,1298.0,707.0,191.0,8050.0,2651.0,2974.0,5076.0,8050.0,96.0,443.0,-59.0,160.0,-59.0,384.0,5076.0,4979.0,0.27,1.59,21920.8,2004-09
AAPL,3490.0,996.0,403.0,295.0,295.0,22092.896,23468.872,2475.0,8322.0,1352.0,735.0,209.0,9362.0,3224.0,3572.0,5790.0,9362.0,295.0,775.0,-58.0,444.0,-58.0,717.0,5790.0,5694.0,0.29,1.62,22654.7,2004-12
AAPL,3243.0,968.0,402.0,290.0,290.0,22628.816,23996.308,2254.0,9007.0,1370.0,742.0,249.0,10111.0,3352.0,3725.0,6386.0,10111.0,290.0,536.0,-43.0,443.0,-43.0,493.0,6386.0,6273.0,0.3,1.58,23047.8,2005-03
AAPL,3520.0,1044.0,426.0,319.0,319.0,22822.576,24102.484,3094.0,9376.0,1409.0,764.0,239.0,10488.0,3123.0,3667.0,6821.0,10488.0,315.0,472.0,-63.0,472.0,-63.0,409.0,6821.0,6712.0,0.3,1.54,23183.5,2005-06
AAPL,3678.0,1035.0,417.0,428.0,428.0,23000.936,24298.344,3491.0,10300.0,1481.0,817.0,303.0,11516.0,3487.0,4088.0,7428.0,11516.0,428.0,752.0,-96.0,468.0,-96.0,656.0,7428.0,7332.0,0.28,1.55,23380.5,2005-09
AAPL,5749.0,1564.0,750.0,565.0,565.0,23261.868,24477.796,4150.0,12162.0,1547.0,855.0,1071.0,14181.0,5060.0,5801.0,8380.0,14181.0,565.0,283.0,-82.0,802.0,-82.0,201.0,8380.0,8287.0,0.27,1.69,23677.3,2005-12
AAPL,4359.0,1297.0,529.0,410.0,410.0,23545.48,24599.036,6346.0,11286.0,1731.0,1005.0,1510.0,13911.0,4456.0,5229.0,8682.0,13911.0,410.0,-125.0,-193.0,579.0,-193.0,-318.0,8682.0,8572.0,0.3,1.6,23777.3,2006-03
AAPL,4370.0,1325.0,566.0,472.0,472.0,23838.5,24538.304,8013.0,12491.0,1954.0,1197.0,1351.0,15114.0,5023.0,5784.0,9330.0,15114.0,472.0,1007.0,-237.0,623.0,-237.0,770.0,9330.0,9255.0,0.3,1.62,23883.7,2006-06
AAPL,4837.0,1412.0,608.0,542.0,542.0,23910.74,24617.348,6392.0,14509.0,2075.0,1281.0,1238.0,17205.0,6443.0,7221.0,9984.0,17205.0,542.0,1055.0,-145.0,674.0,-145.0,910.0,9984.0,9807.0,0.29,1.72,23947.4,2006-09
