Date,Open,High,Low,Close,Adj Close,Volume
2019-05-28,39.990513,40.303604,39.743832,39.753323,35.230732,49440610
2019-05-29,39.563568,39.696396,39.165085,39.582542,35.079380,26895761
2019-05-30,39.544594,39.800758,39.449715,39.753323,35.230732,17344308
2019-05-31,39.554081,39.829224,39.326378,39.392788,34.911213,22639288
2019-06-03,39.497154,40.028461,39.440228,39.772297,35.247555,22643082
2019-06-04,40.303604,40.559772,39.886147,40.066414,35.508209,18453537
2019-06-05,40.417458,40.645161,40.237190,40.303604,35.718418,21418861
2019-06-06,40.607212,40.882355,40.303604,40.521824,35.911812,24494222
2019-06-07,40.777988,41.034157,40.664139,40.721062,36.088379,20023470
2019-06-10,41.024670,41.024670,40.483871,40.863377,36.214508,15275727
2019-06-11,40.986717,41.081593,40.370018,40.483871,35.878174,18813162
2019-06-12,40.294117,40.958256,40.284630,40.872864,36.222908,16296843
2019-06-13,40.863377,40.929790,40.199242,40.322582,35.735237,14464042
2019-06-14,40.341557,40.673622,40.303604,40.569260,35.953850,13197872
2019-06-17,40.512333,40.702087,40.180267,40.683113,36.054741,14094931
2019-06-18,40.626186,41.110058,40.626186,40.863377,36.214508,22833434
2019-06-19,40.958256,41.356735,40.882355,41.271347,36.576054,21753611
2019-06-20,41.584438,41.850094,41.280834,41.366222,36.660145,23500300
2019-06-21,41.318787,41.745731,41.091084,41.432636,36.718998,38141203
2019-06-24,41.451614,41.650852,41.242886,41.518028,36.794678,24624075
2019-06-25,41.603416,42.020874,41.518028,41.518028,36.794678,28429015
2019-06-26,41.442123,41.555977,40.322582,40.787476,36.147240,41009348
2019-06-27,40.815941,41.328274,40.806454,41.204933,36.517200,21994977
2019-06-28,41.223907,41.480076,40.777988,41.100571,36.424709,39726209
2019-07-01,41.280834,41.631878,41.119545,41.527515,36.803078,21341392
2019-07-02,41.442123,41.954460,41.423149,41.954460,37.181458,16541898
2019-07-03,42.096775,42.277039,41.726753,42.125237,37.332798,10297580
2019-07-05,42.039848,42.077801,41.537003,41.669830,36.929211,18295227
2019-07-08,41.555977,41.622391,40.777988,41.081593,36.407890,23955312
2019-07-09,41.195446,41.555977,41.081593,41.148006,36.466747,14223308
2019-07-10,41.413662,41.850094,41.214420,41.802658,37.046925,15298599
2019-07-11,41.100571,41.328274,40.208729,40.777988,36.138821,38383518
2019-07-12,40.711575,40.787476,39.857685,40.227703,35.651150,33580967
2019-07-15,40.104362,40.578747,40.075901,40.559772,35.945442,20363912
2019-07-16,40.597721,40.768501,40.303604,40.654648,36.029514,19553386
2019-07-17,40.882355,40.977230,40.540798,40.550285,35.937035,16341532
2019-07-18,40.664139,40.853889,40.370018,40.853889,36.206093,13728877
2019-07-19,40.977230,40.996204,40.578747,40.578747,35.962254,23552579
2019-07-22,40.635674,40.815941,40.370018,40.626186,36.004295,12552086
2019-07-23,40.654648,41.015179,40.559772,40.882355,36.231319,19586904
2019-07-24,40.796963,40.796963,40.199242,40.692600,36.063156,18117838
2019-07-25,40.635674,40.796963,40.351044,40.483871,35.878174,17514634
2019-07-26,40.474384,40.958256,40.256168,40.882355,36.231319,21062187
2019-07-29,40.009487,40.796963,39.222012,39.326378,34.852356,64559186
2019-07-30,37.789375,38.178368,36.622391,36.802658,32.615757,95739668
2019-07-31,36.622391,37.637569,36.537003,36.850094,32.657795,56309423
2019-08-01,36.347248,36.641365,35.749527,36.290321,32.462597,51624920
2019-08-02,36.290321,36.565464,35.815941,36.053131,32.250423,29153640
2019-08-05,35.825428,35.891842,34.544594,35.066414,31.367777,46030183
2019-08-06,35.284630,35.398483,34.601517,35.056927,31.359289,31985843
2019-08-07,34.772297,34.895638,34.022770,34.705883,31.045279,32017253
2019-08-08,34.819733,35.056927,34.724857,34.981026,31.291399,23356429
2019-08-09,34.886147,34.943073,34.259960,34.487667,30.850079,25391703
2019-08-12,34.449715,34.459202,32.998100,33.576851,30.035332,44212665
2019-08-13,33.614799,33.975330,33.349148,33.396584,29.874079,45549453
2019-08-14,33.140415,33.187855,32.447819,32.485767,29.059328,38633421
2019-08-15,32.542694,32.808350,32.229603,32.713470,29.263012,30713665
2019-08-16,32.941177,33.216320,32.722961,32.874763,29.407295,30012334
2019-08-19,33.092979,33.510437,33.045540,33.377609,29.857101,21997296
2019-08-20,33.301708,33.358635,32.798862,32.836811,29.373344,19932510
2019-08-21,33.149906,33.320683,33.036053,33.083492,29.594004,19208728
2019-08-22,33.168880,33.425049,33.017078,33.282730,29.772228,16933142
2019-08-23,33.406071,33.538898,32.419353,32.580647,29.144199,27765311
2019-08-26,32.846298,33.074005,32.713470,33.055027,29.568542,17468680
2019-08-27,33.216320,33.292221,32.552181,32.580647,29.144199,24715351
2019-08-28,32.599621,33.349148,32.523720,33.282730,29.772228,26047924
2019-08-29,33.956356,33.956356,33.425049,33.519924,29.984413,19610302
2019-08-30,33.795067,33.889942,33.472485,33.728653,30.171118,18873346
2019-09-03,33.785580,34.421253,33.690701,34.269451,30.654873,26624989
2019-09-04,34.440228,34.535103,33.870968,33.994308,30.408754,20649441
2019-09-05,34.259960,34.611008,34.051231,34.478176,30.841589,22096794
2019-09-06,34.497154,34.696396,34.259960,34.629982,30.977383,20873416
2019-09-09,34.715370,34.952560,34.278938,34.943073,31.257448,24675616
2019-09-10,34.715370,35.464897,34.174572,35.464897,31.724237,32250397
2019-09-11,35.806454,35.825428,35.009487,35.493359,31.749693,16963181
2019-09-12,35.645161,35.692600,35.161289,35.370018,31.639360,16692303
2019-09-13,35.474384,35.673622,34.734344,35.018974,31.325340,24099605
2019-09-16,34.592030,35.123341,34.487667,34.943073,31.257448,19877070
2019-09-17,34.905125,34.914612,34.487667,34.629982,30.977383,22091945
2019-09-18,34.696396,34.838711,34.402279,34.516129,30.875536,19679550
2019-09-19,34.554081,34.886147,34.478176,34.639469,30.985870,17746409
2019-09-20,35.000000,35.341557,34.611008,34.810246,31.138630,45990658
2019-09-23,34.516129,34.715370,34.373814,34.383301,30.756721,17295191
2019-09-24,34.411766,34.705883,34.136623,34.165085,30.561514,24186560
2019-09-25,34.070210,34.487667,33.870968,34.060722,30.468166,20269685
2019-09-26,34.222012,34.383301,33.747627,33.946869,30.366322,17059728
2019-09-27,34.022770,34.478176,33.889942,34.364326,30.739746,17583671
2019-09-30,34.421253,34.449715,34.079697,34.089184,30.493618,17205391
2019-10-01,34.089184,34.174572,33.614799,33.614799,30.069275,22013001
2019-10-02,33.453510,33.462997,32.884251,32.922199,29.449726,22458000
2019-10-03,32.931690,33.652752,32.827324,33.633778,30.086252,22076135
2019-10-04,33.671726,34.136623,33.633778,34.089184,30.493618,18065349
2019-10-07,33.984821,34.402279,33.965843,33.994308,30.408754,11759373
2019-10-08,33.823528,34.041744,33.605312,33.614799,30.069275,14761270
2019-10-09,33.823528,34.051231,33.709679,33.861481,30.289934,13634333
2019-10-10,33.842506,34.165085,33.776093,33.956356,30.374809,12198680
2019-10-11,34.288425,34.705883,34.222012,34.259960,30.646385,18446054
2019-10-14,34.307400,34.487667,34.136623,34.440228,30.807642,8700981
2019-10-15,34.582542,34.857685,34.544594,34.629982,30.977383,15178232
2019-10-16,34.753323,34.867172,34.459202,34.478176,30.841589,14435795
2019-10-17,34.620495,34.924099,34.506641,34.592030,30.943428,15312090
2019-10-18,34.563568,34.819733,34.487667,34.592030,30.943428,14219198
2019-10-21,34.772297,34.800758,34.497154,34.592030,30.943428,13237081
2019-10-22,34.544594,34.819733,34.392788,34.563568,30.917974,14549416
2019-10-23,34.449715,34.895638,34.364326,34.886147,31.206522,14000598
2019-10-24,34.867172,34.952560,34.402279,34.525616,30.884018,19998385
2019-10-25,34.535103,34.990513,34.449715,34.886147,31.206522,17497665
2019-10-28,34.971539,35.559772,34.933586,35.370018,31.639360,25800339
2019-10-29,36.053131,36.774193,35.977230,36.252373,32.428650,32212032
2019-10-30,36.442123,36.831120,36.337761,36.508537,32.657791,22019430
2019-10-31,36.423149,36.603416,36.223907,36.404175,32.564438,24539860
2019-11-01,36.707779,36.944973,36.423149,36.423149,32.581406,19263220
2019-11-04,36.726753,36.755219,36.081593,36.081593,32.275879,17709730
2019-11-05,36.081593,36.148006,35.550285,35.559772,31.809101,21688474
2019-11-06,35.683113,35.796963,35.436432,35.683113,31.919430,18757722
2019-11-07,35.483871,35.654648,34.990513,35.018974,31.628082,22727297
2019-11-08,34.990513,35.256168,34.943073,35.151802,31.748047,26626886
2019-11-11,35.018974,35.113853,34.867172,35.037952,31.645229,12542916
2019-11-12,34.943073,35.189754,34.819733,35.075901,31.679501,13338370
2019-11-13,35.056927,35.056927,34.440228,34.724857,31.362446,25855252
2019-11-14,34.686909,34.876659,34.459202,34.677418,31.319601,25190600
2019-11-15,34.753323,35.550285,34.648956,35.370018,31.945135,36378810
2019-11-18,35.474384,35.521824,35.066414,35.313091,31.893721,18084532
2019-11-19,35.512333,35.749527,35.407970,35.730549,32.270763,26475110
2019-11-20,35.645161,35.759014,35.113853,35.151802,31.748047,19947582
2019-11-21,35.303604,35.996204,35.142315,35.806454,32.339310,20942664
2019-11-22,35.853889,36.442123,35.759014,36.366222,32.844879,25544006
2019-11-25,36.508537,36.888046,36.480076,36.698292,33.144802,31592385
2019-11-26,36.565464,36.612904,36.100571,36.328274,32.810604,34620633
2019-11-27,36.413662,36.726753,36.366222,36.650852,33.101944,19201034
2019-11-29,36.565464,36.888046,36.537003,36.546490,33.007690,9793873
2019-12-02,36.802658,36.812145,36.290321,36.328274,32.810604,15645998
2019-12-03,36.015179,36.242886,35.901329,36.100571,32.604950,20869832
2019-12-04,36.271347,36.299809,35.948769,36.185959,32.682068,14501248
