revenue,gross_profit,operating_income,net_income,net_income_available_to_shareholders,shares_basic,shares_diluted,cash_and_equiv,total_current_assets,ppe_gross,ppe_net,other_lt_assets,total_assets,total_current_liabilities,total_liabilities,total_equity,total_liabilities_and_equity,cfo_net_income,cf_cfo,cfi_ppe_net,cf_cff,ebitda,capex,fcf,book_value,tangible_book_value,gross_margin,assets_to_equity,shares_eop,period_end_date
18106.0,12468.0,4349.0,3814.0,3814.0,2714.5,2765.8,18972.0,65032.0,37773.0,15912.0,10583.0,141208.0,26287.0,70790.0,70418.0,141208.0,3814.0,6653.0,-1093.0,-3464.0,5404.0,-1093.0,5560.0,70418.0,20737.0,0.69,2.01,2706.51,2016-12
17766.0,12357.0,5524.0,4422.0,4422.0,2706.6,2754.5,20909.0,63347.0,38696.0,16191.0,11070.0,144918.0,25119.0,74577.0,70341.0,144918.0,4422.0,2913.0,-560.0,-150.0,6436.0,-560.0,2353.0,70341.0,16031.0,0.7,2.06,2694.91,2017-03
18839.0,12993.0,5408.0,3827.0,3827.0,2691.9,2741.5,12598.0,38789.0,40075.0,16458.0,11384.0,152807.0,28872.0,80885.0,71922.0,152807.0,3827.0,5772.0,-689.0,-1917.0,6558.0,-689.0,5083.0,71922.0,-14254.0,0.69,2.12,2685.19,2017-06
19650.0,12725.0,4717.0,3764.0,3764.0,2684.6,2737.7,15721.0,41829.0,40928.0,16628.0,11324.0,155658.0,31806.0,81679.0,73979.0,155658.0,3764.0,6266.0,-790.0,-2069.0,6428.0,-790.0,5476.0,73979.0,-11898.0,0.65,2.1,2684.98,2017-09
20195.0,12936.0,3248.0,-10713.0,-10713.0,2684.8,2742.0,17824.0,43088.0,41466.0,17005.0,12076.0,157303.0,30537.0,97143.0,60160.0,157303.0,-10713.0,6105.0,-1240.0,-3537.0,5117.0,-1240.0,4865.0,60160.0,-24974.0,0.64,2.61,2682.52,2017-12
20009.0,13395.0,5728.0,4367.0,4367.0,2682.2,2731.9,14639.0,42768.0,41996.0,17040.0,13303.0,156625.0,27081.0,93370.0,63255.0,156625.0,4367.0,3606.0,-658.0,-5970.0,7474.0,-658.0,2948.0,63255.0,-20259.0,0.67,2.48,2682.19,2018-03
20830.0,13903.0,5521.0,3954.0,3954.0,2682.3,2721.3,17569.0,45438.0,41293.0,16632.0,12893.0,155365.0,27488.0,92476.0,62889.0,155365.0,3954.0,6079.0,-875.0,-2674.0,7238.0,-875.0,5204.0,62889.0,-17513.0,0.67,2.47,2682.3,2018-06
20348.0,13759.0,5708.0,3934.0,3934.0,2683.2,2727.6,16056.0,47194.0,41520.0,16629.0,12541.0,155703.0,27437.0,91077.0,64626.0,155703.0,3934.0,6272.0,-819.0,-3477.0,7439.0,-819.0,5453.0,64626.0,-14713.0,0.68,2.41,2683.16,2018-09
20394.0,13433.0,4218.0,3042.0,3042.0,2678.2,2726.0,18107.0,46033.0,41851.0,17035.0,11822.0,152954.0,31230.0,93202.0,59752.0,152954.0,3042.0,6244.0,-1318.0,-6389.0,5953.0,-1318.0,4926.0,59752.0,-18312.0,0.66,2.56,2662.32,2018-12
20021.0,13406.0,5329.0,3749.0,3749.0,2660.8,2698.8,14734.0,41987.0,42262.0,17000.0,12692.0,150027.0,29111.0,91072.0,58955.0,150027.0,3749.0,3543.0,-656.0,-5516.0,7090.0,-656.0,2887.0,58955.0,-19393.0,0.67,2.54,2655.64,2019-03
