revenue,gross_profit,operating_income,net_income,net_income_available_to_shareholders,shares_basic,shares_diluted,cash_and_equiv,total_current_assets,ppe_gross,ppe_net,other_lt_assets,total_assets,total_current_liabilities,total_liabilities,total_equity,total_liabilities_and_equity,cfo_net_income,cf_cfo,cfi_ppe_net,ebitda,capex,fcf,book_value,tangible_book_value,gross_margin,assets_to_equity,shares_eop,period_end_date
94940.0,23568.0,5317.0,3022.0,3022.0,3957.0,3967.0,8072.0,50295.0,130505.0,97625.0,2943.0,167483.0,61102.0,104253.0,63230.0,167483.0,3151.0,3779.0,-2321.0,6945.0,-2321.0,1458.0,63230.0,46610.0,0.25,2.65,3943.72,2008-04
102342.0,25224.0,5813.0,3449.0,3449.0,3945.0,3958.0,6907.0,49534.0,132438.0,98202.0,2759.0,166895.0,54904.0,100102.0,66793.0,166895.0,3531.0,6385.0,-2261.0,7551.0,-2261.0,4124.0,66793.0,50393.0,0.25,2.5,3933.98,2008-07
98345.0,24724.0,5292.0,3138.0,3138.0,3931.0,3944.0,5920.0,52856.0,130593.0,96545.0,3026.0,167843.0,60600.0,102304.0,65539.0,167843.0,3145.0,262.0,-2813.0,6980.0,-2813.0,-2551.0,65539.0,50123.0,0.25,2.56,3922.55,2008-10
108627.0,26797.0,6346.0,3773.0,3773.0,3924.0,3936.0,7275.0,48949.0,131161.0,95653.0,3567.0,163429.0,55390.0,95953.0,67476.0,163429.0,3907.0,12721.0,-3390.0,8031.0,-3390.0,9331.0,67476.0,52216.0,0.25,2.42,3915.12,2009-01
94242.0,23854.0,5217.0,3022.0,3022.0,3920.0,3930.0,6578.0,47746.0,132866.0,96104.0,3358.0,162090.0,56399.0,97899.0,64191.0,162090.0,3147.0,3571.0,-2475.0,6917.0,-2475.0,1096.0,64191.0,49309.0,0.25,2.53,3915.12,2009-04
100876.0,25820.0,5929.0,3472.0,3472.0,3891.0,3900.0,7997.0,49025.0,138653.0,100187.0,3581.0,168942.0,57196.0,99794.0,69148.0,168942.0,3560.0,6324.0,-3137.0,7686.0,-3137.0,3187.0,69148.0,52999.0,0.26,2.44,3856.83,2009-07
99373.0,25458.0,5442.0,3144.0,3144.0,3851.0,3861.0,6003.0,51948.0,140770.0,101221.0,3603.0,172934.0,59179.0,102982.0,69952.0,172934.0,3265.0,2545.0,-3141.0,7240.0,-3141.0,-596.0,69952.0,53790.0,0.26,2.47,3810.17,2009-10
113622.0,28882.0,7458.0,4758.0,4758.0,3803.0,3817.0,7907.0,48032.0,143517.0,102307.0,3942.0,170407.0,55543.0,97452.0,72955.0,170407.0,4990.0,13809.0,-3299.0,9360.0,-3299.0,10510.0,72955.0,56829.0,0.25,2.34,3786.0,2010-01
99811.0,25193.0,5737.0,3301.0,3301.0,3765.0,3781.0,8516.0,51674.0,145524.0,102928.0,3910.0,174371.0,64512.0,105444.0,68927.0,174371.0,3444.0,973.0,-2440.0,7601.0,-2440.0,-1467.0,68927.0,53068.0,0.25,2.53,3736.0,2010-04
103726.0,26288.0,6190.0,3596.0,3596.0,3696.0,3707.0,10195.0,53045.0,147843.0,103814.0,4092.0,176944.0,65655.0,109725.0,67219.0,176944.0,3747.0,9046.0,-2988.0,8074.0,-2988.0,6058.0,67219.0,51226.0,0.25,2.63,3655.0,2010-07
101952.0,26133.0,5611.0,3436.0,3436.0,3617.0,3631.0,10616.0,59568.0,151516.0,106542.0,4194.0,186890.0,68407.0,118503.0,68387.0,186890.0,3590.0,2246.0,-3649.0,7498.0,-3649.0,-1403.0,68387.0,51801.0,0.26,2.73,3583.0,2010-10
116360.0,29289.0,8004.0,6056.0,6056.0,3548.0,3562.0,7395.0,52012.0,154489.0,107878.0,4129.0,180782.0,58603.0,109127.0,71655.0,180782.0,5178.0,11378.0,-3133.0,10010.0,-3133.0,8245.0,71655.0,54892.0,0.25,2.52,3516.0,2011-01
104189.0,26012.0,5896.0,3399.0,3399.0,3497.0,3513.0,9400.0,55958.0,157830.0,109144.0,4068.0,186065.0,62051.0,117650.0,68415.0,186065.0,3578.0,1974.0,-2295.0,7881.0,-2295.0,-321.0,68415.0,51520.0,0.25,2.72,3479.0,2011-04
109366.0,27596.0,6383.0,3801.0,3801.0,3472.0,3485.0,8102.0,55414.0,160087.0,111590.0,5120.0,193656.0,64624.0,120380.0,73276.0,193656.0,3937.0,7734.0,-3264.0,8425.0,-3264.0,4470.0,73276.0,51744.0,0.25,2.64,3462.0,2011-07
110226.0,27635.0,5878.0,3336.0,3336.0,3445.0,3458.0,7063.0,59271.0,157498.0,110392.0,4967.0,195039.0,67339.0,123275.0,71764.0,195039.0,3501.0,3206.0,-3630.0,7918.0,-3630.0,-424.0,71764.0,51355.0,0.25,2.72,3437.0,2011-10
122728.0,30273.0,8334.0,5163.0,5163.0,3421.0,3435.0,6550.0,54975.0,160938.0,112324.0,5456.0,193406.0,62300.0,117241.0,76165.0,193406.0,5392.0,11341.0,-3741.0,10373.0,-3741.0,7600.0,76165.0,55514.0,0.25,2.54,3418.0,2012-01
113010.0,27832.0,6387.0,3742.0,3742.0,3409.0,3425.0,8117.0,57276.0,164307.0,113472.0,5349.0,197100.0,68978.0,122709.0,74391.0,197100.0,3894.0,5434.0,-2325.0,8493.0,-2325.0,3109.0,74391.0,53388.0,0.25,2.65,3395.0,2012-04
114282.0,28639.0,6698.0,4016.0,4016.0,3384.0,3398.0,7935.0,56259.0,165778.0,113647.0,5674.0,195661.0,68315.0,120520.0,75141.0,195661.0,4161.0,6161.0,-3039.0,8825.0,-3039.0,3122.0,75141.0,55060.0,0.25,2.6,3372.0,2012-07
113800.0,28330.0,6093.0,3635.0,3635.0,3364.0,3379.0,8643.0,63431.0,168911.0,115253.0,6562.0,205818.0,76845.0,126725.0,79093.0,205818.0,3786.0,4312.0,-3214.0,8164.0,-3214.0,1098.0,79093.0,58521.0,0.25,2.6,3358.0,2012-10
127776.0,31705.0,8580.0,5606.0,5606.0,3341.0,3356.0,7781.0,59940.0,171724.0,116681.0,5987.0,203105.0,71818.0,120848.0,82257.0,203105.0,5863.0,9684.0,-3788.0,10754.0,-3788.0,5896.0,82257.0,61760.0,0.25,2.47,3314.0,2013-01
114070.0,28079.0,6438.0,3784.0,3784.0,3301.0,3318.0,8855.0,60176.0,172980.0,116431.0,5846.0,202187.0,73552.0,125797.0,76390.0,202187.0,3932.0,4894.0,-2933.0,8625.0,-2933.0,1961.0,76390.0,56656.0,0.25,2.65,3287.0,2013-04
116830.0,29410.0,6777.0,4069.0,4069.0,3278.0,3291.0,9016.0,60002.0,173849.0,115994.0,5693.0,200969.0,72214.0,123788.0,77181.0,200969.0,4205.0,6357.0,-3021.0,8992.0,-3021.0,3336.0,77181.0,57901.0,0.25,2.6,3266.0,2013-07
115688.0,29001.0,6310.0,3738.0,3738.0,3257.0,3271.0,8736.0,67142.0,176635.0,117227.0,5778.0,209876.0,77021.0,129862.0,80014.0,209876.0,3870.0,2069.0,-3031.0,8508.0,-3031.0,-962.0,80014.0,60285.0,0.25,2.62,3242.0,2013-10
129706.0,31735.0,7347.0,4431.0,4431.0,3239.0,3253.0,7281.0,61185.0,178678.0,117907.0,6149.0,204751.0,69345.0,121921.0,82830.0,204751.0,4544.0,9937.0,-3403.0,9617.0,-3403.0,6534.0,82830.0,63320.0,0.24,2.47,3233.0,2014-01
114960.0,28246.0,6193.0,3593.0,3593.0,3233.0,3248.0,6012.0,59687.0,180260.0,117643.0,5901.0,202746.0,67942.0,124547.0,78199.0,202746.0,3711.0,5939.0,-2109.0,8443.0,-2109.0,3830.0,78199.0,58684.0,0.25,2.59,3230.0,2014-04
120125.0,30115.0,6740.0,4093.0,4093.0,3230.0,3241.0,6184.0,59632.0,183524.0,118723.0,5872.0,203985.0,67152.0,121162.0,82823.0,203985.0,4089.0,5961.0,-2914.0,9017.0,-2914.0,3047.0,82823.0,63065.0,0.25,2.46,3227.0,2014-07
119001.0,29754.0,6265.0,3711.0,3711.0,3229.0,3240.0,6718.0,65841.0,183126.0,117492.0,5668.0,207889.0,71560.0,123836.0,84053.0,207889.0,3826.0,3570.0,-2761.0,8619.0,-2761.0,809.0,84053.0,65165.0,0.25,2.47,3227.0,2014-10
131565.0,32450.0,7949.0,4966.0,4966.0,3227.0,3243.0,9135.0,63278.0,182634.0,116655.0,5455.0,203490.0,65253.0,117553.0,85937.0,203490.0,5188.0,13094.0,-3820.0,10241.0,-3820.0,9274.0,85937.0,67835.0,0.25,2.37,3228.0,2015-01
114826.0,28343.0,5680.0,3341.0,3341.0,3231.0,3243.0,7759.0,62133.0,183493.0,115685.0,5398.0,200747.0,69624.0,120757.0,79990.0,200747.0,3283.0,4446.0,-2135.0,7999.0,-2135.0,2311.0,79990.0,62459.0,0.25,2.51,3227.0,2015-04
120229.0,30173.0,6069.0,3475.0,3475.0,3221.0,3231.0,5751.0,58132.0,186093.0,116511.0,6178.0,198620.0,65262.0,116496.0,82124.0,198620.0,3635.0,5656.0,-2622.0,8408.0,-2622.0,3034.0,82124.0,64325.0,0.25,2.42,3215.0,2015-07
117408.0,29962.0,5714.0,3304.0,3304.0,3210.0,3219.0,6990.0,65112.0,187608.0,116956.0,6025.0,205144.0,70492.0,122514.0,82630.0,205144.0,3414.0,4903.0,-3104.0,8079.0,-3104.0,1799.0,82630.0,65579.0,0.26,2.48,3210.0,2015-10
129667.0,32668.0,6642.0,4574.0,4574.0,3165.0,3175.0,8705.0,60239.0,188054.0,116516.0,6131.0,199581.0,64619.0,115970.0,83611.0,199581.0,4748.0,12547.0,-2981.0,9073.0,-2981.0,9566.0,83611.0,66916.0,0.25,2.39,3162.0,2016-01
115904.0,29360.0,5275.0,3079.0,3079.0,3144.0,3154.0,7597.0,59097.0,189963.0,116494.0,6363.0,198705.0,70282.0,120947.0,77758.0,198705.0,3216.0,6193.0,-2120.0,7663.0,-2120.0,4073.0,77758.0,61007.0,0.25,2.56,3125.0,2016-04
120854.0,31369.0,6165.0,3773.0,3773.0,3109.0,3119.0,7676.0,58232.0,190140.0,115410.0,7905.0,197886.0,68122.0,118742.0,79144.0,197886.0,3889.0,8738.0,-2239.0,8682.0,-2239.0,6499.0,79144.0,62805.0,0.26,2.5,3097.0,2016-07
118179.0,30695.0,5119.0,3034.0,3034.0,3089.0,3100.0,5939.0,63401.0,191149.0,115088.0,10576.0,206857.0,74130.0,126382.0,80475.0,206857.0,3202.0,4850.0,-2317.0,7588.0,-2317.0,2533.0,80475.0,62683.0,0.26,2.57,3079.0,2016-10
130936.0,33193.0,6205.0,3757.0,3757.0,3062.0,3076.0,6867.0,57689.0,191129.0,114178.0,9921.0,198825.0,66928.0,118290.0,80535.0,198825.0,3986.0,11892.0,-3487.0,8911.0,-3487.0,8405.0,80535.0,63498.0,0.25,2.47,3048.0,2017-01
117542.0,29854.0,5237.0,3039.0,3039.0,3035.0,3047.0,6545.0,57336.0,192929.0,114169.0,10638.0,199718.0,74193.0,123604.0,76114.0,199718.0,3152.0,5385.0,-1794.0,7788.0,-1794.0,3591.0,76114.0,58539.0,0.25,2.62,3023.0,2017-04
123355.0,31834.0,5969.0,2899.0,2899.0,3008.0,3021.0,6469.0,56763.0,196126.0,115353.0,11413.0,201566.0,72811.0,122520.0,79046.0,201566.0,3104.0,5975.0,-2417.0,8587.0,-2417.0,3558.0,79046.0,61009.0,0.26,2.55,2993.0,2017-07
123179.0,31632.0,4764.0,1749.0,1749.0,2981.0,2996.0,7026.0,65368.0,197744.0,115299.0,10543.0,209414.0,80435.0,130508.0,78906.0,209414.0,1904.0,5700.0,-2396.0,7422.0,-2396.0,3304.0,78906.0,60702.0,0.26,2.65,2968.0,2017-10
136267.0,33627.0,4467.0,2175.0,2175.0,2956.0,2977.0,6756.0,59664.0,197857.0,114818.0,11798.0,204522.0,78521.0,123700.0,80822.0,204522.0,2363.0,11277.0,-3066.0,7169.0,-3066.0,8211.0,80822.0,62580.0,0.25,2.53,2952.0,2018-01
122690.0,30983.0,5154.0,2134.0,2134.0,2950.0,2967.0,7885.0,59242.0,199764.0,114800.0,12035.0,204927.0,80757.0,126603.0,78324.0,204927.0,2276.0,5161.0,-1620.0,7832.0,-1620.0,3541.0,78324.0,59474.0,0.25,2.62,2951.0,2018-04
128028.0,32457.0,5750.0,-861.0,-861.0,2946.0,2946.0,15840.0,66370.0,195069.0,111017.0,10835.0,206062.0,71683.0,132250.0,73812.0,206062.0,-727.0,5934.0,-2457.0,8404.0,-2457.0,3477.0,73812.0,55972.0,0.25,2.79,2935.0,2018-07
124894.0,31778.0,4986.0,1710.0,1710.0,2924.0,2941.0,9174.0,69446.0,197176.0,111349.0,14744.0,226583.0,85751.0,147114.0,79469.0,226583.0,1817.0,6213.0,-2629.0,7601.0,-2629.0,3584.0,79469.0,48425.0,0.25,2.85,2912.71,2018-10
138793.0,33886.0,6067.0,3687.0,3687.0,2896.0,2912.0,7722.0,61897.0,192888.0,111395.0,14822.0,219295.0,77477.0,139661.0,79634.0,219295.0,3813.0,10445.0,-3119.0,8798.0,-3119.0,7326.0,79634.0,48453.0,0.24,2.75,2900.0,2019-01
123925.0,30891.0,4945.0,3842.0,3842.0,2869.0,2886.0,9255.0,61739.0,125241.0,125241.0,16148.0,234544.0,79888.0,159634.0,74910.0,234544.0,3906.0,3563.0,-2163.0,7659.0,-2163.0,1400.0,74910.0,43494.0,0.25,3.13,2862.0,2019-04
130377.0,32454.0,5583.0,3610.0,3610.0,2853.0,2869.0,9283.0,61371.0,125862.0,125862.0,16174.0,234861.0,80283.0,157730.0,77131.0,234861.0,3680.0,7622.0,-2580.0,8305.0,-2580.0,5042.0,77131.0,45677.0,0.25,3.04,2847.0,2019-07
