revenue,gross_profit,operating_income,net_income,net_income_available_to_shareholders,shares_basic,shares_diluted,cash_and_equiv,total_current_assets,ppe_gross,ppe_net,other_lt_assets,total_assets,total_current_liabilities,total_liabilities,total_equity,total_liabilities_and_equity,cfo_net_income,cf_cfo,cfi_ppe_net,cf_cff,ebitda,capex,fcf,book_value,tangible_book_value,gross_margin,assets_to_equity,shares_eop,period_end_date
10765.0,7235.0,3981.0,2887.0,2887.0,5563.0,5711.0,5514.0,26464.0,48418.0,16946.0,4937.0,57691.0,7937.0,11850.0,45841.0,57691.0,2887.0,3486.0,-1048.0,-990.0,5130.0,-1048.0,2438.0,45841.0,41360.0,0.67,1.26,5567.0,2010-06
11457.0,7406.0,4023.0,3180.0,3180.0,5552.0,5699.0,5498.0,31611.0,50481.0,17899.0,4251.0,63186.0,9327.0,13756.0,49430.0,63186.0,3180.0,5550.0,-1869.0,-2597.0,5229.0,-1869.0,3681.0,49430.0,44039.0,0.65,1.28,5511.0,2010-12
12847.0,7885.0,4158.0,3160.0,3160.0,5452.0,5606.0,4188.0,22795.0,53012.0,19559.0,4414.0,65552.0,11565.0,18203.0,47349.0,65552.0,3160.0,4013.0,-2723.0,-4688.0,5600.0,-2723.0,1290.0,47349.0,31408.0,0.61,1.38,5336.0,2011-03
13032.0,7902.0,3935.0,2954.0,2954.0,5294.0,5441.0,4635.0,23102.0,54871.0,20778.0,4484.0,66089.0,10354.0,17366.0,48723.0,66089.0,2954.0,3971.0,-2484.0,-2745.0,5439.0,-2484.0,1487.0,48723.0,32882.0,0.61,1.36,5285.0,2011-06
14233.0,9018.0,4785.0,3468.0,3468.0,5194.0,5340.0,7057.0,26698.0,56817.0,22157.0,4739.0,70551.0,11909.0,24434.0,46117.0,70551.0,3468.0,6349.0,-2713.0,183.0,6314.0,-2713.0,3636.0,46117.0,30534.0,0.63,1.53,5118.0,2011-09
13887.0,8952.0,4599.0,3360.0,3360.0,5073.0,5246.0,5065.0,25872.0,58073.0,23627.0,1850.0,71119.0,12028.0,25208.0,45911.0,71119.0,3360.0,6630.0,-2844.0,-3850.0,6188.0,-2844.0,3786.0,45911.0,30390.0,0.64,1.55,5000.0,2011-12
12906.0,8265.0,3810.0,2738.0,2738.0,4999.0,5192.0,4429.0,25421.0,60602.0,25027.0,4600.0,71817.0,11941.0,25057.0,46760.0,71817.0,2738.0,2972.0,-2974.0,-1495.0,5595.0,-2974.0,-2.0,46760.0,31308.0,0.64,1.54,5006.0,2012-03
13501.0,8554.0,3832.0,2827.0,2827.0,5022.0,5199.0,5223.0,25785.0,61999.0,25976.0,4008.0,72352.0,10538.0,23573.0,48779.0,72352.0,2827.0,4739.0,-2662.0,-2176.0,5671.0,-2662.0,2077.0,48779.0,33363.0,0.63,1.48,5013.0,2012-06
13457.0,8515.0,3841.0,2972.0,2972.0,4996.0,5153.0,3520.0,23014.0,64166.0,27157.0,4033.0,74441.0,11953.0,25172.0,49269.0,74441.0,2972.0,5147.0,-2887.0,-2004.0,5734.0,-2887.0,2260.0,49269.0,33425.0,0.63,1.51,4982.0,2012-09
13477.0,7817.0,3155.0,2468.0,2468.0,4966.0,5097.0,8478.0,31358.0,66046.0,27983.0,1954.0,84351.0,12898.0,33148.0,51203.0,84351.0,2468.0,6026.0,-2504.0,4267.0,5160.0,-2504.0,3522.0,51203.0,35258.0,0.58,1.65,4944.0,2012-12
