revenue,gross_profit,operating_income,net_income,net_income_available_to_shareholders,shares_basic,shares_diluted,cash_and_equiv,total_current_assets,ppe_gross,ppe_net,other_lt_assets,total_assets,total_current_liabilities,total_liabilities,total_equity,total_liabilities_and_equity,cfo_net_income,cf_cfo,cfi_ppe_net,cf_cff,ebitda,capex,fcf,book_value,tangible_book_value,gross_margin,assets_to_equity,shares_eop,period_end_date
19953.0,15120.0,8165.0,6634.0,6634.0,8497.0,8570.0,4023.0,59684.0,17078.0,7799.0,1307.0,92306.0,24312.0,43825.0,48481.0,92306.0,6634.0,4186.0,-491.0,-6751.0,8828.0,-491.0,3695.0,48481.0,34987.0,0.76,1.9,8403.0,2010-12
16428.0,12531.0,5709.0,5232.0,5232.0,8420.0,8510.0,7021.0,66263.0,17533.0,7969.0,1353.0,99727.0,24042.0,46275.0,53452.0,99727.0,5232.0,8672.0,-658.0,1437.0,6429.0,-658.0,8014.0,53452.0,40058.0,0.76,1.87,8431.0,2011-03
17367.0,13659.0,6171.0,5874.0,5874.0,8427.0,8545.0,9610.0,74918.0,17991.0,8162.0,1434.0,108704.0,28774.0,51621.0,57083.0,108704.0,5874.0,5942.0,-642.0,-2423.0,6860.0,-642.0,5300.0,57083.0,43758.0,0.79,1.9,8376.0,2011-06
17372.0,13595.0,7203.0,5738.0,5738.0,8392.0,8490.0,12881.0,75271.0,18242.0,8033.0,1972.0,107415.0,25543.0,48024.0,59391.0,107415.0,5738.0,8493.0,-436.0,-2869.0,7929.0,-436.0,8057.0,59391.0,45828.0,0.78,1.81,8410.0,2011-09
20885.0,15247.0,7994.0,6624.0,6624.0,8402.0,8465.0,10610.0,72513.0,18556.0,8010.0,1919.0,112243.0,25373.0,48122.0,64121.0,112243.0,6624.0,5862.0,-498.0,-2513.0,8672.0,-498.0,5364.0,64121.0,41870.0,0.73,1.75,8382.0,2011-12
17407.0,13455.0,6374.0,5108.0,5108.0,8401.0,8498.0,6388.0,76860.0,19177.0,8225.0,1403.0,118010.0,26170.0,49351.0,68659.0,118010.0,5108.0,9594.0,-749.0,-1605.0,7140.0,-749.0,8845.0,68659.0,46205.0,0.77,1.72,8400.0,2012-03
18059.0,13896.0,6385.0,-492.0,-492.0,8390.0,8518.0,6938.0,85084.0,19231.0,8269.0,1520.0,121271.0,32688.0,54908.0,66363.0,121271.0,-492.0,7677.0,-622.0,-2421.0,7182.0,-622.0,7055.0,66363.0,49741.0,0.77,1.83,8381.0,2012-06
16008.0,11840.0,5308.0,4466.0,4466.0,8396.0,8494.0,5036.0,84051.0,19730.0,8329.0,1569.0,121876.0,31402.0,53040.0,68836.0,121876.0,4466.0,8484.0,-603.0,-2714.0,6018.0,-603.0,7881.0,68836.0,50947.0,0.74,1.77,8422.0,2012-09
21456.0,15764.0,7771.0,6377.0,6377.0,8393.0,8444.0,6017.0,89574.0,20471.0,8698.0,1636.0,128683.0,31910.0,56107.0,72576.0,128683.0,6377.0,4780.0,-930.0,-1221.0,8780.0,-930.0,3850.0,72576.0,54508.0,0.73,1.77,8374.0,2012-12
20489.0,15702.0,7612.0,6055.0,6055.0,8364.0,8429.0,5240.0,93524.0,21451.0,9204.0,2262.0,134105.0,31929.0,57417.0,76688.0,134105.0,6055.0,9666.0,-930.0,-2744.0,8665.0,-930.0,8736.0,76688.0,58766.0,0.77,1.75,8349.0,2013-03
19896.0,14158.0,6073.0,4965.0,4965.0,8345.0,8464.0,3804.0,101466.0,22504.0,9991.0,2392.0,142431.0,37417.0,63487.0,78944.0,142431.0,4965.0,5903.0,-1794.0,-1469.0,7056.0,-1794.0,4109.0,78944.0,61206.0,0.71,1.8,8328.0,2013-06
18529.0,13384.0,6334.0,5244.0,5244.0,8339.0,8434.0,4023.0,99450.0,23812.0,10774.0,2480.0,142348.0,34623.0,60707.0,81641.0,142348.0,5244.0,8205.0,-1231.0,-3396.0,7288.0,-1231.0,6974.0,81641.0,63992.0,0.72,1.74,8346.0,2013-09
24519.0,16197.0,7969.0,6558.0,6558.0,8326.0,8395.0,10059.0,106870.0,25253.0,11567.0,2874.0,153543.0,33742.0,68443.0,85100.0,153543.0,6558.0,4413.0,-1732.0,2615.0,9230.0,-1732.0,2681.0,85100.0,67475.0,0.66,1.8,8300.0,2013-12
20403.0,14425.0,6974.0,5660.0,5660.0,8284.0,8367.0,11572.0,109006.0,26212.0,11771.0,2898.0,156119.0,33903.0,68695.0,87424.0,156119.0,5660.0,10099.0,-1192.0,-4304.0,8229.0,-1192.0,8907.0,87424.0,69772.0,0.71,1.79,8260.0,2014-03
23382.0,15749.0,6609.0,4612.0,4612.0,8245.0,8363.0,8669.0,114246.0,27804.0,13011.0,3422.0,172384.0,45625.0,82600.0,89784.0,172384.0,4612.0,9785.0,-1330.0,-3580.0,8351.0,-1330.0,8455.0,89784.0,62676.0,0.67,1.92,8239.0,2014-06
23201.0,14928.0,6984.0,4540.0,4540.0,8249.0,8351.0,6302.0,112439.0,28602.0,13229.0,3271.0,169656.0,44694.0,79486.0,90170.0,169656.0,4540.0,8354.0,-1282.0,-2978.0,8412.0,-1282.0,7072.0,90170.0,63396.0,0.64,1.88,8255.0,2014-09
26470.0,16334.0,8019.0,5863.0,5863.0,8228.0,8297.0,6426.0,116362.0,29799.0,13607.0,3060.0,174848.0,47415.0,82969.0,91879.0,174848.0,5863.0,4340.0,-1490.0,534.0,9540.0,-1490.0,2850.0,91879.0,62725.0,0.62,1.9,8218.0,2014-12
21729.0,14568.0,6784.0,4985.0,4985.0,8167.0,8237.0,7414.0,118398.0,31214.0,14375.0,3200.0,176683.0,40748.0,86551.0,90132.0,176683.0,4985.0,9601.0,-1391.0,-3096.0,8299.0,-1391.0,8210.0,90132.0,61441.0,0.67,1.96,8113.0,2015-03
22180.0,14712.0,6385.0,-3195.0,-3195.0,8063.0,8137.0,5595.0,122797.0,32337.0,14731.0,3117.0,174472.0,49647.0,94389.0,80083.0,174472.0,-3195.0,6849.0,-1781.0,-3604.0,7878.0,-1781.0,5068.0,80083.0,58309.0,0.66,2.18,8027.0,2015-06
20379.0,13172.0,5793.0,4902.0,4902.0,7996.0,8084.0,5431.0,121656.0,33055.0,15046.0,2869.0,172896.0,49399.0,95451.0,77445.0,172896.0,4902.0,8876.0,-1356.0,-3930.0,7254.0,-1356.0,7520.0,77445.0,55558.0,0.65,2.23,7986.0,2015-09
23796.0,13924.0,6026.0,5018.0,5018.0,7964.0,8051.0,7185.0,127812.0,33797.0,15789.0,2928.0,180098.0,42643.0,103318.0,76780.0,180098.0,5018.0,5618.0,-2024.0,-518.0,7570.0,-2024.0,3594.0,76780.0,54725.0,0.59,2.35,7925.0,2015-12
20531.0,12809.0,5283.0,3756.0,3756.0,7895.0,7985.0,7170.0,128421.0,35716.0,16831.0,2895.0,181869.0,44354.0,107063.0,74806.0,181869.0,3756.0,10367.0,-2308.0,-4916.0,6990.0,-2308.0,8059.0,74806.0,52399.0,0.62,2.43,7870.0,2016-03
