revenue,gross_profit,operating_income,net_income,net_income_available_to_shareholders,shares_basic,shares_diluted,cash_and_equiv,total_current_assets,ppe_gross,ppe_net,other_lt_assets,total_assets,total_current_liabilities,total_liabilities,total_equity,total_liabilities_and_equity,cfo_net_income,cf_cfo,cfi_ppe_net,ebitda,capex,fcf,book_value,tangible_book_value,gross_margin,assets_to_equity,shares_eop,period_end_date
37715.0,4639.0,2205.0,-5151.0,-5165.0,1411.0,1447.0,15512.0,68744.0,103216.0,79135.0,49681.0,212482.0,76890.0,176282.0,36200.0,212482.0,-4903.0,6888.0,-2353.0,5382.0,-2353.0,4535.0,36200.0,30351.0,0.12,5.87,1400.0,2017-12
36099.0,2901.0,529.0,1046.0,1032.0,1408.0,1430.0,14256.0,71435.0,80765.0,80765.0,50853.0,218726.0,82716.0,183268.0,35458.0,218726.0,1110.0,448.0,-2117.0,4110.0,-2117.0,-1669.0,35458.0,29668.0,0.08,6.17,1400.0,2018-03
36760.0,3693.0,1477.0,2390.0,2375.0,1410.0,1431.0,15087.0,70451.0,82057.0,82057.0,51625.0,218641.0,80292.0,180005.0,38636.0,218641.0,2366.0,5105.0,-1702.0,4606.0,-1702.0,3403.0,38636.0,32916.0,0.1,5.66,1400.0,2018-06
35791.0,4194.0,1610.0,2534.0,2503.0,1412.0,1431.0,18435.0,74848.0,82783.0,82783.0,53274.0,225711.0,84116.0,184803.0,40908.0,225711.0,2530.0,3673.0,-1138.0,4923.0,-1138.0,2535.0,40908.0,35257.0,0.12,5.52,1400.0,2018-09
38399.0,3307.0,829.0,2044.0,2006.0,1414.0,1431.0,20844.0,75293.0,109042.0,82317.0,54935.0,227339.0,82237.0,184562.0,42777.0,227339.0,2069.0,6030.0,-915.0,4475.0,-915.0,5115.0,42777.0,37198.0,0.09,5.31,1400.0,2018-12
34878.0,3343.0,1244.0,2157.0,2119.0,1417.0,1436.0,17176.0,80090.0,81388.0,81388.0,57870.0,233132.0,85303.0,188494.0,44638.0,233132.0,2145.0,-81.0,-688.0,5360.0,-688.0,-769.0,44638.0,39120.0,0.1,5.22,1400.0,2019-03
36060.0,4589.0,2487.0,2418.0,2381.0,1420.0,1438.0,17072.0,81306.0,81126.0,81126.0,57508.0,233737.0,84294.0,186648.0,47089.0,233737.0,2403.0,5076.0,-1057.0,5894.0,-1057.0,4019.0,47089.0,41632.0,0.13,4.96,1400.0,2019-06
35473.0,4312.0,2304.0,2351.0,2313.0,1428.0,1442.0,20051.0,80565.0,80496.0,80496.0,56564.0,231529.0,84252.0,182758.0,48771.0,231529.0,2311.0,6553.0,-760.0,5613.0,-760.0,5793.0,48771.0,43363.0,0.12,4.75,1428.78,2019-09
30826.0,1728.0,-554.0,-194.0,-232.0,1430.0,1439.0,19069.0,74992.0,109504.0,80805.0,58341.0,228037.0,84905.0,182080.0,45957.0,228037.0,-192.0,3473.0,-597.0,2732.0,-597.0,2876.0,45957.0,40620.0,0.06,4.96,1400.0,2019-12
32709.0,2627.0,657.0,294.0,247.0,1433.0,1440.0,38506.0,97699.0,79265.0,79265.0,56914.0,246624.0,91292.0,202307.0,44317.0,246624.0,286.0,1561.0,-645.0,3965.0,-645.0,916.0,44317.0,39092.0,0.08,5.56,1432.28,2020-03
16778.0,96.0,-1214.0,-758.0,-806.0,1432.0,1432.0,28228.0,87497.0,76667.0,76667.0,60365.0,237535.0,77904.0,194042.0,43493.0,237535.0,-780.0,-2815.0,128.0,2051.0,128.0,-2687.0,43493.0,38211.0,0.01,5.46,1400.0,2020-06
35480.0,6052.0,4424.0,4045.0,4005.0,1432.0,1439.0,26939.0,89177.0,76347.0,76347.0,60856.0,239671.0,80603.0,191663.0,48008.0,239671.0,4018.0,11231.0,-14.0,7586.0,-14.0,11217.0,48008.0,42763.0,0.17,4.99,1400.0,2020-09
37518.0,4897.0,2767.0,2846.0,2801.0,1436.0,1451.0,19992.0,80924.0,115455.0,77451.0,63183.0,235194.0,79910.0,185517.0,49677.0,235194.0,2797.0,6693.0,-1303.0,5847.0,-1303.0,5390.0,49677.0,44447.0,0.13,4.73,1400.0,2020-12
32474.0,5080.0,3277.0,3022.0,2976.0,1447.0,1464.0,21609.0,82091.0,88083.0,78140.0,64016.0,238411.0,76323.0,183968.0,54443.0,238411.0,3014.0,1266.0,-1194.0,6292.0,-1194.0,72.0,54443.0,49258.0,0.16,4.38,1400.0,2021-03
34167.0,5007.0,2882.0,2836.0,2790.0,1451.0,1468.0,22920.0,82609.0,89039.0,79418.0,65725.0,241803.0,74811.0,183927.0,57876.0,241803.0,2779.0,7162.0,-377.0,5900.0,-377.0,6785.0,57876.0,52707.0,0.15,4.18,1500.0,2021-06
26779.0,3793.0,1645.0,2420.0,2375.0,1452.0,1467.0,17365.0,77791.0,88900.0,79294.0,67112.0,238557.0,71951.0,178236.0,60321.0,238557.0,2386.0,-49.0,386.0,4726.0,386.0,337.0,60321.0,55195.0,0.14,3.95,1500.0,2021-09
33584.0,3998.0,1520.0,1741.0,1696.0,1454.0,1471.0,20067.0,82103.0,119824.0,79044.0,68807.0,244718.0,74408.0,178903.0,65815.0,244718.0,1766.0,6809.0,976.0,4457.0,976.0,7785.0,65815.0,60728.0,0.12,3.72,1500.0,2021-12
35979.0,4700.0,2196.0,2939.0,1987.0,1458.0,1470.0,16349.0,88594.0,87377.0,78289.0,69149.0,251492.0,79555.0,184429.0,67063.0,251492.0,2807.0,2104.0,742.0,5087.0,742.0,2846.0,67063.0,62005.0,0.13,3.75,1500.0,2022-03
35759.0,4409.0,2116.0,1692.0,1666.0,1458.0,1465.0,16710.0,91094.0,85868.0,77250.0,70427.0,253517.0,79398.0,185142.0,68375.0,253517.0,1642.0,3124.0,604.0,4972.0,604.0,3728.0,68375.0,63362.0,0.12,3.71,1500.0,2022-06
41888.0,5868.0,3391.0,3305.0,3279.0,1448.0,1457.0,20745.0,98271.0,84877.0,76572.0,70808.0,260529.0,86003.0,190762.0,69767.0,260529.0,3252.0,5191.0,644.0,6164.0,644.0,5835.0,69767.0,64799.0,0.14,3.73,1458.05,2022-09
