revenue,gross_profit,operating_income,net_income,net_income_available_to_shareholders,shares_basic,shares_diluted,cash_and_equiv,total_current_assets,ppe_gross,ppe_net,other_lt_assets,total_assets,total_current_liabilities,total_liabilities,total_equity,total_liabilities_and_equity,cfo_net_income,cf_cfo,cfi_ppe_net,ebitda,capex,fcf,book_value,tangible_book_value,gross_margin,assets_to_equity,shares_eop,period_end_date
11848.0,9862.0,3800.0,2784.0,2784.0,6739.0,6762.0,2013.0,51011.0,27752.0,15383.0,10704.0,118550.0,21682.0,50990.0,67560.0,118550.0,2784.0,3271.0,-483.0,5287.0,-483.0,2788.0,67474.0,26022.0,0.83,1.75,6765.2,2008-03
12129.0,9840.0,3192.0,2776.0,2776.0,6732.0,6748.0,820.0,48651.0,27294.0,14925.0,11360.0,116515.0,23193.0,49797.0,66718.0,116515.0,2788.0,5042.0,-385.0,4421.0,-385.0,4657.0,66637.0,25058.0,0.81,1.75,6740.99,2008-06
11973.0,9851.0,3822.0,2278.0,2278.0,6718.0,6736.0,1265.0,48227.0,26701.0,14332.0,12359.0,115249.0,21503.0,47758.0,67491.0,115249.0,2284.0,3952.0,-444.0,5018.0,-444.0,3508.0,67415.0,27084.0,0.82,1.71,6742.94,2008-09
12346.0,10631.0,627.0,266.0,266.0,6718.0,6750.0,2122.0,43076.0,25128.0,13287.0,4122.0,111148.0,27009.0,53408.0,57740.0,111148.0,271.0,5973.0,-389.0,1805.0,-389.0,5584.0,57667.0,18482.0,0.86,1.92,6745.27,2008-12
10867.0,9459.0,4357.0,2729.0,2729.0,6723.0,6753.0,1247.0,54253.0,12936.0,12936.0,3802.0,122932.0,23340.0,62491.0,60441.0,122932.0,2730.0,3147.0,-253.0,5365.0,-253.0,2894.0,60372.0,21967.0,0.87,2.03,6747.98,2009-03
10984.0,9228.0,3580.0,2261.0,2261.0,6728.0,6752.0,2244.0,71550.0,13194.0,13194.0,3614.0,139339.0,26109.0,76104.0,63235.0,139339.0,2266.0,4514.0,-269.0,4586.0,-269.0,4245.0,63169.0,24764.0,0.84,2.2,6749.14,2009-06
11621.0,9832.0,4362.0,2878.0,2878.0,6730.0,6762.0,4234.0,73784.0,13173.0,13173.0,4250.0,141294.0,23992.0,75044.0,66250.0,141294.0,2881.0,4101.0,-261.0,5331.0,-261.0,3840.0,66186.0,28265.0,0.85,2.13,8069.54,2009-09
16537.0,12602.0,3521.0,767.0,767.0,7847.0,7906.0,1978.0,61670.0,33924.0,22780.0,4986.0,212949.0,37225.0,122503.0,90446.0,212949.0,767.0,4825.0,-422.0,5295.0,-422.0,4403.0,90385.0,-20006.0,0.76,2.35,8070.0,2009-12
16576.0,12374.0,4339.0,2026.0,2026.0,8061.0,8101.0,1759.0,49916.0,21651.0,21651.0,4337.0,195113.0,25924.0,105031.0,90082.0,195113.0,2035.0,-6360.0,-305.0,6390.0,-305.0,-6665.0,90024.0,-17104.0,0.75,2.17,8067.98,2010-03
17132.0,13448.0,5115.0,2475.0,2475.0,8046.0,8072.0,1877.0,51101.0,20041.0,20041.0,4032.0,191071.0,24681.0,104193.0,86878.0,191071.0,2485.0,4873.0,-373.0,7328.0,-373.0,4500.0,86822.0,-18551.0,0.78,2.2,8038.28,2010-06
15995.0,12205.0,2240.0,866.0,866.0,8027.0,8057.0,2176.0,54089.0,19450.0,19450.0,5118.0,191415.0,24172.0,103347.0,88068.0,191415.0,871.0,6683.0,-288.0,4469.0,-288.0,6395.0,88014.0,-14400.0,0.76,2.17,8009.95,2010-09
15462.0,12350.0,4863.0,2890.0,2890.0,8009.0,8059.0,1735.0,60468.0,32298.0,19123.0,4170.0,195014.0,28609.0,106749.0,88265.0,195014.0,2897.0,6258.0,-547.0,6769.0,-547.0,5711.0,88213.0,-13292.0,0.8,2.21,8012.0,2010-12
16502.0,12809.0,4839.0,2222.0,2222.0,7982.0,8035.0,730.0,58244.0,18833.0,18833.0,4718.0,194956.0,29171.0,104423.0,90533.0,194956.0,2234.0,4642.0,-250.0,6943.0,-250.0,4392.0,90484.0,-12866.0,0.78,2.15,7991.21,2011-03
16485.0,12914.0,4499.0,2610.0,2610.0,7875.0,7935.0,3096.0,60484.0,18281.0,18281.0,4761.0,195899.0,30471.0,106936.0,88963.0,195899.0,2618.0,5898.0,-358.0,6748.0,-358.0,5540.0,88916.0,-13250.0,0.78,2.2,7802.13,2011-06
16609.0,13200.0,5178.0,3738.0,3738.0,7770.0,7810.0,3706.0,62732.0,17721.0,17721.0,5205.0,196132.0,27856.0,105602.0,90530.0,196132.0,3749.0,4439.0,-454.0,7393.0,-454.0,3985.0,90484.0,-10522.0,0.79,2.17,7686.97,2011-09
11917.0,9866.0,2399.0,1439.0,1439.0,7637.0,7705.0,3182.0,60817.0,29237.0,15921.0,5697.0,188002.0,28909.0,105381.0,82621.0,188002.0,1448.0,5261.0,-598.0,4857.0,-598.0,4663.0,82576.0,-13177.0,0.83,2.28,7575.0,2011-12
14885.0,12140.0,4690.0,1794.0,1794.0,7537.0,7598.0,2934.0,54863.0,16192.0,16192.0,5943.0,185683.0,27094.0,102006.0,83677.0,185683.0,1803.0,2774.0,-254.0,6911.0,-254.0,2520.0,83634.0,-14419.0,0.82,2.22,7537.43,2012-03
13968.0,11592.0,5052.0,3253.0,3253.0,7476.0,7537.0,3031.0,58765.0,14756.0,14756.0,5806.0,182842.0,30798.0,102881.0,79961.0,182842.0,3260.0,4021.0,-294.0,6723.0,-294.0,3727.0,79919.0,-13048.0,0.83,2.29,7469.48,2012-06
12953.0,10644.0,4055.0,3208.0,3207.0,7436.0,7508.0,4506.0,57127.0,14606.0,14606.0,5862.0,182603.0,29131.0,100488.0,82115.0,182603.0,3214.0,5003.0,-285.0,5711.0,-285.0,4718.0,82074.0,-9505.0,0.82,2.22,7362.57,2012-09
13891.0,11138.0,3560.0,6315.0,6314.0,7319.0,7382.0,10081.0,64831.0,25965.0,13213.0,4798.0,185798.0,29186.0,104120.0,81678.0,185798.0,6321.0,4948.0,-494.0,5667.0,-494.0,4454.0,81639.0,-7168.0,0.8,2.27,7276.0,2012-12
12410.0,10147.0,4001.0,2750.0,2750.0,7187.0,7269.0,2134.0,64763.0,13950.0,13950.0,5432.0,187398.0,27543.0,104571.0,82827.0,187398.0,2765.0,2303.0,-202.0,5775.0,-202.0,2101.0,82789.0,-5072.0,0.82,2.26,7185.64,2013-03
12973.0,10731.0,4470.0,14095.0,14095.0,7042.0,7117.0,2436.0,61435.0,12443.0,12443.0,5143.0,179335.0,23450.0,100358.0,78977.0,179335.0,14134.0,3757.0,-309.0,6096.0,-309.0,3448.0,78941.0,-5266.0,0.83,2.27,6620.3,2013-06
12643.0,10356.0,4217.0,2590.0,2590.0,6581.0,6656.0,2052.0,59500.0,12359.0,12359.0,4982.0,175521.0,20373.0,97167.0,78354.0,175521.0,2599.0,5900.0,-278.0,5738.0,-278.0,5622.0,78319.0,-4630.0,0.82,2.24,6481.07,2013-09
13558.0,10764.0,3678.0,2568.0,2567.0,6438.0,6532.0,2183.0,56244.0,25678.0,12397.0,5150.0,172101.0,23366.0,95481.0,76620.0,172101.0,2574.0,5724.0,-417.0,5167.0,-417.0,5307.0,76587.0,-5317.0,0.79,2.25,6399.0,2013-12
11353.0,9308.0,3528.0,2329.0,2329.0,6389.0,6476.0,2862.0,57793.0,12347.0,12347.0,5257.0,171808.0,24790.0,93740.0,78068.0,171808.0,2338.0,2935.0,-292.0,4984.0,-292.0,2643.0,78036.0,-2553.0,0.82,2.2,6393.53,2014-03
12773.0,10311.0,4031.0,2912.0,2911.0,6368.0,6444.0,3406.0,58287.0,12179.0,12179.0,4957.0,172612.0,21938.0,95656.0,76956.0,172612.0,2921.0,4087.0,-278.0,5455.0,-278.0,3809.0,76925.0,-3096.0,0.81,2.24,6340.86,2014-06
12361.0,9993.0,3663.0,2666.0,2666.0,6330.0,6403.0,2437.0,56987.0,12032.0,12032.0,4793.0,171362.0,19920.0,93057.0,78305.0,171362.0,2673.0,4463.0,-275.0,4989.0,-275.0,4188.0,78275.0,-824.0,0.81,2.19,6300.66,2014-09
13118.0,10416.0,2277.0,1228.0,1228.0,6295.0,6373.0,3343.0,55595.0,24988.0,11762.0,5455.0,167566.0,21587.0,95944.0,71622.0,167566.0,1236.0,5599.0,-354.0,3608.0,-354.0,5245.0,71593.0,-5643.0,0.79,2.34,6291.0,2014-12
10864.0,9026.0,3097.0,2376.0,2376.0,6203.0,6292.0,3563.0,49443.0,11527.0,11527.0,5194.0,160640.0,20222.0,93053.0,67587.0,160640.0,2381.0,680.0,-239.0,4357.0,-239.0,441.0,67559.0,-8628.0,0.83,2.38,6157.67,2015-03
11853.0,9673.0,3681.0,2626.0,2626.0,6159.0,6243.0,3670.0,51715.0,11432.0,11432.0,5086.0,160878.0,24143.0,93698.0,67180.0,160878.0,2636.0,4090.0,-258.0,4882.0,-258.0,3832.0,67152.0,-7843.0,0.82,2.39,6167.35,2015-06
12087.0,9868.0,3939.0,2130.0,2130.0,6168.0,6243.0,3099.0,45001.0,13695.0,13695.0,5424.0,170867.0,27845.0,103743.0,67124.0,170867.0,2138.0,5020.0,-289.0,5211.0,-289.0,4731.0,67097.0,-23417.0,0.82,2.55,6173.0,2015-09
14047.0,10637.0,2261.0,-172.0,-172.0,6176.0,6251.0,3641.0,43804.0,27268.0,13766.0,5212.0,167381.0,29399.0,102383.0,64998.0,167381.0,-169.0,4898.0,-611.0,3685.0,-611.0,4287.0,64972.0,-23628.0,0.76,2.58,6175.0,2015-12
13005.0,10154.0,4032.0,3038.0,3038.0,6150.0,6225.0,2561.0,41298.0,27586.0,13584.0,5741.0,162929.0,28735.0,99582.0,63347.0,162929.0,3048.0,1808.0,-301.0,5457.0,-301.0,1507.0,63321.0,-24839.0,0.78,2.57,6191.88,2016-03
13147.0,9973.0,3793.0,2047.0,2047.0,6068.0,6149.0,3411.0,43845.0,28246.0,13609.0,6424.0,170658.0,32099.0,107592.0,63066.0,170658.0,2063.0,3606.0,-401.0,5180.0,-401.0,3205.0,63041.0,-30615.0,0.76,2.71,6065.65,2016-06
