revenue,gross_profit,operating_income,net_income,net_income_available_to_shareholders,shares_basic,shares_diluted,cash_and_equiv,total_current_assets,ppe_gross,ppe_net,other_lt_assets,total_assets,total_current_liabilities,total_liabilities,total_equity,total_liabilities_and_equity,cfo_net_income,cf_cfo,cfi_ppe_net,ebitda,capex,fcf,book_value,tangible_book_value,gross_margin,assets_to_equity,shares_eop,period_end_date
8087.0,1287.0,1287.0,613.0,613.0,1855.0,1868.0,3369.0,11977.0,33818.0,17210.0,7629.0,63032.0,10186.0,28733.0,34299.0,63032.0,653.0,1805.0,-458.0,1693.0,-458.0,1347.0,34299.0,9647.0,0.16,1.84,1856.75,2009-03
8596.0,1598.0,1598.0,954.0,954.0,1857.0,1874.0,3128.0,11499.0,34348.0,17287.0,7459.0,62584.0,8606.0,27186.0,35398.0,62584.0,1031.0,1514.0,-378.0,2002.0,-378.0,1136.0,35398.0,10727.0,0.19,1.77,1819.7,2009-06
9867.0,1595.0,1595.0,895.0,895.0,1859.0,1887.0,3417.0,11889.0,34992.0,17597.0,7147.0,63117.0,8934.0,27692.0,35425.0,63117.0,1074.0,1738.0,-626.0,2020.0,-626.0,1112.0,35425.0,11495.0,0.16,1.78,1818.3,2009-09
9739.0,1414.0,1414.0,844.0,844.0,1867.0,1903.0,3204.0,12945.0,35152.0,17434.0,7192.0,69314.0,11667.0,31356.0,37958.0,69314.0,844.0,915.0,-307.0,1837.0,-307.0,608.0,37958.0,8793.0,0.15,1.83,1875.9,2009-12
8580.0,1512.0,1512.0,953.0,953.0,1940.0,1973.0,3075.0,12487.0,35218.0,17334.0,7550.0,68760.0,10052.0,29791.0,38969.0,68760.0,998.0,1574.0,-500.0,1936.0,-500.0,1074.0,38969.0,10187.0,0.18,1.76,1969.2,2010-03
10002.0,2279.0,2279.0,1331.0,1331.0,1945.0,1978.0,2951.0,12601.0,34962.0,17154.0,7189.0,68305.0,9489.0,28704.0,39601.0,68305.0,1505.0,1883.0,-506.0,2711.0,-506.0,1377.0,39601.0,10827.0,0.23,1.72,1932.3,2010-06
9742.0,1521.0,1521.0,835.0,835.0,1909.0,1939.0,2722.0,12225.0,36179.0,17806.0,7481.0,69206.0,11000.0,29864.0,39342.0,69206.0,966.0,2206.0,-797.0,1955.0,-797.0,1409.0,39342.0,10161.0,0.16,1.76,1896.9,2010-09
10716.0,1940.0,1940.0,1302.0,1302.0,1891.0,1927.0,3039.0,13994.0,37087.0,18486.0,6665.0,70950.0,12747.0,31211.0,39739.0,70950.0,1334.0,1119.0,-1213.0,2387.0,-1213.0,-94.0,39739.0,10425.0,0.18,1.79,1874.7,2010-12
9077.0,1528.0,1528.0,942.0,942.0,1899.0,1934.0,3094.0,13220.0,38054.0,18898.0,6705.0,70588.0,12803.0,30276.0,40312.0,70588.0,1010.0,1949.0,-632.0,1984.0,-632.0,1317.0,40312.0,11046.0,0.17,1.75,1855.2,2011-03
10675.0,2446.0,2446.0,1476.0,1476.0,1883.0,1912.0,3519.0,13643.0,38798.0,19207.0,6520.0,71105.0,12766.0,30183.0,40922.0,71105.0,1663.0,1822.0,-716.0,2922.0,-716.0,1106.0,40922.0,11692.0,0.23,1.74,1820.2,2011-06
